Family,Group,English Name,Scientific Name,IUCN Category
Caprimulgidae (Nightjars),Nightjar,Sykes's Nightjar,Caprimulgus mahrattensis,Least Concern
Caprimulgidae (Nightjars),Nightjar,Jerdon's Nightjar,Caprimulgus atripennis,Least Concern
Caprimulgidae (Nightjars),Nightjar,Large-tailed Nightjar,Caprimulgus macrurus,Least Concern
Caprimulgidae (Nightjars),Nightjar,Andaman Nightjar,Caprimulgus andamanicus,Least Concern
Caprimulgidae (Nightjars),Nightjar,Indian Nightjar,Caprimulgus asiaticus,Least Concern
Caprimulgidae (Nightjars),Nightjar,Savanna Nightjar,Caprimulgus affinis,Least Concern
Certhiidae (Treecreeper),Treecreeper,Rusty-flanked Treecreeper,Certhia nipalensis,Least Concern
Certhiidae (Treecreeper),Treecreeper,Sikkim Treecreeper,Certhia discolor,Least Concern
Certhiidae (Treecreeper),Treecreeper,Manipur Treecreeper,Certhia manipurensis,Least Concern
Certhiidae (Treecreeper),Treecreeper,Bar-tailed Treecreeper,Certhia himalayana,Least Concern
Certhiidae (Treecreeper),Treecreeper,Hodgson's Treecreeper,Certhia hodgsoni,Least Concern
"Charadriidae (Plovers, Lapwings)",Plover,Grey Plover,Pluvialis squatarola,Least Concern
"Charadriidae (Plovers, Lapwings)",Plover,Eurasian Golden Plover,Pluvialis apricaria,Least Concern
"Charadriidae (Plovers, Lapwings)",Plover,Pacific Golden Plover,Pluvialis fulva,Least Concern
"Charadriidae (Plovers, Lapwings)",Plover,Common Ringed Plover,Charadrius hiaticula,Least Concern
"Charadriidae (Plovers, Lapwings)",Plover,Long-billed Plover,Charadrius placidus,Least Concern
"Charadriidae (Plovers, Lapwings)",Plover,Little Ringed Plover,Charadrius dubius,Least Concern
"Charadriidae (Plovers, Lapwings)",Plover,Kentish Plover,Charadrius alexandrinus,Least Concern
"Charadriidae (Plovers, Lapwings)",Plover,Lesser Sand Plover,Charadrius mongolus,Least Concern
"Charadriidae (Plovers, Lapwings)",Plover,Greater Sand Plover,Charadrius leschenaultii,Least Concern
"Charadriidae (Plovers, Lapwings)",Plover,Caspian Plover,Charadrius asiaticus,Least Concern
"Charadriidae (Plovers, Lapwings)",Plover,Oriental Plover,Charadrius veredus,Least Concern
"Charadriidae (Plovers, Lapwings)",Lapwing,Northern Lapwing,Vanellus vanellus,Near Threatened
"Charadriidae (Plovers, Lapwings)",Lapwing,River Lapwing,Vanellus duvaucelii,Near Threatened
"Charadriidae (Plovers, Lapwings)",Lapwing,Yellow-wattled Lapwing,Vanellus malabaricus,Least Concern
"Charadriidae (Plovers, Lapwings)",Lapwing,Grey-headed Lapwing,Vanellus cinereus,Least Concern
"Charadriidae (Plovers, Lapwings)",Lapwing,Red-wattled Lapwing,Vanellus indicus,Least Concern
"Charadriidae (Plovers, Lapwings)",Lapwing,Sociable Lapwing,Vanellus gregarius,Critically Endangered
"Charadriidae (Plovers, Lapwings)",Lapwing,White-tailed Lapwing,Vanellus leucurus,Least Concern
Chloropseidae (Leafbird),Leafbird,Golden-fronted Leafbird,Chloropsis aurifrons,Least Concern
Chloropseidae (Leafbird),Leafbird,Jerdon's Leafbird,Chloropsis jerdoni,Least Concern
Chloropseidae (Leafbird),Leafbird,Orange-bellied Leafbird,Chloropsis hardwickii,Least Concern
Chloropseidae (Leafbird),Leafbird,Blue-winged Leafbird,Chloropsis cochinchinensis,Least Concern
Ciconiidae (Adjutants and Storks),Stork,Greater Adjutant,Leptoptilos dubius,Endangered
Ciconiidae (Adjutants and Storks),Stork,Lesser Adjutant,Leptoptilos javanicus,Vulnerable
Ciconiidae (Adjutants and Storks),Stork,Painted Stork,Mycteria leucocephala,Near Threatened
Ciconiidae (Adjutants and Storks),Stork,Asian Openbill,Anastomus oscitans,Least Concern
Ciconiidae (Adjutants and Storks),Stork,Black Stork,Ciconia nigra,Least Concern
Ciconiidae (Adjutants and Storks),Stork,Woolly-necked Stork,Ciconia episcopus,Vulnerable
Ciconiidae (Adjutants and Storks),Stork,European White Stork,Ciconia ciconia,Least Concern
Ciconiidae (Adjutants and Storks),Stork,Black-necked Stork,Ephippiorhynchus asiaticus,Near Threatened
Cinclidae (Dipper),Dipper,White-throated Dipper,Cinclus cinclus,Least Concern
Cinclidae (Dipper),Dipper,Brown Dipper,Cinclus pallasii,Least Concern
Cisticolidae (Prinia and Cisticola),Cisticola,Zitting Cisticola,Cisticola juncidis,Least Concern
Cisticolidae (Prinia and Cisticola),Cisticola,Golden-headed Cisticola,Cisticola exilis,Least Concern
Cisticolidae (Prinia and Cisticola),Prinia,Striated Prinia,Prinia crinigera,Least Concern
Cisticolidae (Prinia and Cisticola),Prinia,Black-throated Prinia,Prinia atrogularis,Least Concern
Cisticolidae (Prinia and Cisticola),Prinia,Hill Prinia,Prinia superciliaris,Least Concern
Cisticolidae (Prinia and Cisticola),Prinia,Grey-crowned Prinia,Prinia cinereocapilla,Vulnerable
Cisticolidae (Prinia and Cisticola),Prinia,Rufous-fronted Prinia,Prinia buchanani,Least Concern
Cisticolidae (Prinia and Cisticola),Prinia,Rufescent Prinia,Prinia rufescens,Least Concern
Cisticolidae (Prinia and Cisticola),Prinia,Grey-breasted Prinia,Prinia hodgsonii,Least Concern
Cisticolidae (Prinia and Cisticola),Prinia,Graceful Prinia,Prinia gracilis,Least Concern
Cisticolidae (Prinia and Cisticola),Prinia,Jungle Prinia,Prinia sylvatica,Least Concern
Cisticolidae (Prinia and Cisticola),Prinia,Yellow-bellied Prinia,Prinia flaviventris,Least Concern
Cisticolidae (Prinia and Cisticola),Prinia,Ashy Prinia,Prinia socialis,Least Concern
Cisticolidae (Prinia and Cisticola),Prinia,Plain Prinia,Prinia inornata,Least Concern
Cisticolidae (Prinia and Cisticola),Tailorbird,Common Tailorbird,Orthotomus sutorius,Least Concern
Cisticolidae (Prinia and Cisticola),Tailorbird,Dark-necked Tailorbird,Orthotomus atrogularis,Least Concern
Columbidae (Pigeons and dove),Pigeon,Rock Pigeon,Columba livia,Least Concern
Columbidae (Pigeons and dove),Pigeon,Hill Pigeon,Columba rupestris,Least Concern
Columbidae (Pigeons and dove),Pigeon,Snow Pigeon,Columba leuconota,Least Concern
Columbidae (Pigeons and dove),Pigeon,Yellow-eyed Pigeon,Columba eversmanni,Vulnerable
Columbidae (Pigeons and dove),Pigeon,Common Wood Pigeon,Columba palumbus,Least Concern
Columbidae (Pigeons and dove),Pigeon,Speckled Wood Pigeon,Columba hodgsonii,Least Concern
Columbidae (Pigeons and dove),Pigeon,Ashy Wood Pigeon,Columba pulchricollis,Least Concern
Columbidae (Pigeons and dove),Pigeon,Nilgiri Wood Pigeon,Columba elphinstonii,Vulnerable
Columbidae (Pigeons and dove),Pigeon,Pale-capped Pigeon,Columba punicea,Vulnerable
Columbidae (Pigeons and dove),Pigeon,Andaman Wood Pigeon,Columba palumboides,Near Threatened
Columbidae (Pigeons and dove),Dove,European Turtle Dove,Streptopelia turtur,Vulnerable
Columbidae (Pigeons and dove),Dove,Oriental Turtle Dove,Streptopelia orientalis,Least Concern
Columbidae (Pigeons and dove),Dove,Eurasian Collared Dove,Streptopelia decaocto,Least Concern
Columbidae (Pigeons and dove),Dove,Red Collared Dove,Streptopelia tranquebarica,Least Concern
Columbidae (Pigeons and dove),Dove,Spotted Dove,Streptopelia chinensis,Least Concern
Columbidae (Pigeons and dove),Dove,Laughing Dove,Streptopelia senegalensis,Least Concern
Columbidae (Pigeons and dove),Dove,Barred Cuckoo Dove,Macropygia unchall,Least Concern
Columbidae (Pigeons and dove),Dove,Andaman Cuckoo Dove,Macropygia rufipennis,Least Concern
Columbidae (Pigeons and dove),Green pigeon,Orange-breasted Green Pigeon,Treron bicinctus,Least Concern
Columbidae (Pigeons and dove),Green pigeon,Ashy-headed Green Pigeon,Treron phayrei,Near Threatened
Columbidae (Pigeons and dove),Green pigeon,Grey-fronted Green Pigeon,Treron affinis,Least Concern
Columbidae (Pigeons and dove),Green pigeon,Andaman Green Pigeon,Treron chloropterus,Near Threatened
Columbidae (Pigeons and dove),Green pigeon,Thick-billed Green Pigeon,Treron curvirostra,Least Concern
Columbidae (Pigeons and dove),Green pigeon,Yellow-legged Green Pigeon,Treron phoenicopterus,Least Concern
Columbidae (Pigeons and dove),Green pigeon,Pin-tailed Green Pigeon,Treron apicauda,Least Concern
Columbidae (Pigeons and dove),Green pigeon,Wedge-tailed Green Pigeon,Treron sphenurus,Least Concern
Columbidae (Pigeons and dove),Pigeon,Nicobar Pigeon,Caloenas nicobarica,Near Threatened
Columbidae (Pigeons and dove),Dove,Asian Emerald Dove,Chalcophaps indica,Least Concern
Columbidae (Pigeons and dove),Dove,Namaqua Dove,Oena capensis,Least Concern
Columbidae (Pigeons and dove),Imperial pigeon,Green Imperial Pigeon,Ducula aenea,Least Concern
Columbidae (Pigeons and dove),Imperial pigeon,Mountain Imperial Pigeon,Ducula badia,Least Concern
Columbidae (Pigeons and dove),Imperial pigeon,Pied Imperial Pigeon,Ducula bicolor,Least Concern
Coraciidae (Rollers),Roller,Indian Roller,Coracias benghalensis,Least Concern
Coraciidae (Rollers),Roller,European Roller,Coracias garrulus,Least Concern
Coraciidae (Rollers),Dollarbird,Dollarbird,Eurystomus orientalis,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Treepie,Rufous Treepie,Dendrocitta vagabunda,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Treepie,Grey Treepie,Dendrocitta formosae,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Treepie,White-bellied Treepie,Dendrocitta leucogastra,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Treepie,Collared Treepie,Dendrocitta frontalis,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Treepie,Andaman Treepie,Dendrocitta bayleii,Vulnerable
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Chough,Red-billed Chough,Pyrrhocorax pyrrhocorax,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Chough,Yellow-billed Chough,Pyrrhocorax graculus,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Magpie,Yellow-billed Blue Magpie,Urocissa flavirostris,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Magpie,Red-billed Blue Magpie,Urocissa erythroryncha,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Magpie,Common Green Magpie,Cissa chinensis,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Jay,Eurasian Jay,Garrulus glandarius,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Jay,Black-headed Jay,Garrulus lanceolatus,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Magpie,Eurasian Magpie,Pica pica,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Nutcracker,Spotted Nutcracker,Nucifraga caryocatactes,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Nutcracker,Large-spotted Nutcracker,Nucifraga multipunctata,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Jackdaw,Eurasian Jackdaw,Corvus monedula,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Rook,Rook,Corvus frugilegus,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Raven,Common Raven,Corvus corax,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Crow,Pied Crow,Corvus albus,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Crow,Carrion Crow,Corvus corone,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Crow,House Crow,Corvus splendens,Least Concern
"Corvidae (Crows, Treepies, Magpie, Chough, Nutcracker, Jays, Raven)",Crow,Large-billed Crow,Corvus macrorhynchos,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Coucal,Greater Coucal,Centropus sinensis,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Coucal,Andaman Coucal,Centropus andamanensis,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Coucal,Lesser Coucal,Centropus bengalensis,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Malkoha,Sirkeer Malkoha,Taccocua leschenaultii,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Malkoha,Blue-faced Malkoha,Phaenicophaeus viridirostris,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Malkoha,Green-billed Malkoha,Phaenicophaeus tristis,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Cuckoo,Pied Cuckoo,Clamator jacobinus,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Cuckoo,Chestnut-winged Cuckoo,Clamator coromandus,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Koel,Asian Koel,Eudynamys scolopaceus,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Cuckoo,Horsfield's Bronze Cuckoo,Chalcites basalis,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Cuckoo,Asian Emerald Cuckoo,Chrysococcyx maculatus,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Cuckoo,Violet Cuckoo,Chrysococcyx xanthorhynchus,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Cuckoo,Banded Bay Cuckoo,Cacomantis sonneratii,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Cuckoo,Plaintive Cuckoo,Cacomantis merulinus,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Cuckoo,Grey-bellied Cuckoo,Cacomantis passerinus,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Cuckoo,Fork-tailed Drongo Cuckoo,Surniculus dicruroides,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Cuckoo,Square-tailed Drongo Cuckoo,Surniculus lugubris,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Cuckoo,Large Hawk Cuckoo,Hierococcyx sparverioides,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Cuckoo,Common Hawk Cuckoo,Hierococcyx varius,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Cuckoo,Whistling Hawk Cuckoo,Hierococcyx nisicolor,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Cuckoo,Indian Cuckoo,Cuculus micropterus,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Cuckoo,Common Cuckoo,Cuculus canorus,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Cuckoo,Himalayan Cuckoo,Cuculus saturatus,Least Concern
"Cuculidae (Coucal, Malkoha, Cuckoo, Koel)",Cuckoo,Lesser Cuckoo,Cuculus poliocephalus,Least Concern
Dicaeidae (Flowerpecker),Flowerpecker,Yellow-bellied Flowerpecker,Dicaeum melanozanthum,Least Concern
Dicaeidae (Flowerpecker),Flowerpecker,Yellow-vented Flowerpecker,Dicaeum chrysorrheum,Least Concern
Dicaeidae (Flowerpecker),Flowerpecker,Thick-billed Flowerpecker,Dicaeum agile,Least Concern
Dicaeidae (Flowerpecker),Flowerpecker,Pale-billed Flowerpecker,Dicaeum erythrorhynchos,Least Concern
Dicaeidae (Flowerpecker),Flowerpecker,Nilgiri Flowerpecker,Dicaeum concolor,Least Concern
Dicaeidae (Flowerpecker),Flowerpecker,Plain Flowerpecker,Dicaeum minullum,Least Concern
Dicaeidae (Flowerpecker),Flowerpecker,Scarlet-backed Flowerpecker,Dicaeum cruentatum,Least Concern
Dicaeidae (Flowerpecker),Flowerpecker,Fire-breasted Flowerpecker,Dicaeum ignipectus,Least Concern
Dicruridae (Drongos),Drongo,Black Drongo,Dicrurus macrocercus,Least Concern
Dicruridae (Drongos),Drongo,Ashy Drongo,Dicrurus leucophaeus,Least Concern
Dicruridae (Drongos),Drongo,White-bellied Drongo,Dicrurus caerulescens,Least Concern
Dicruridae (Drongos),Drongo,Crow-billed Drongo,Dicrurus annectens,Least Concern
Dicruridae (Drongos),Drongo,Bronzed Drongo,Dicrurus aeneus,Least Concern
Dicruridae (Drongos),Drongo,Lesser Racket-tailed Drongo,Dicrurus remifer,Least Concern
Dicruridae (Drongos),Drongo,Hair-crested Drongo,Dicrurus hottentottus,Least Concern
Dicruridae (Drongos),Drongo,Andaman Drongo,Dicrurus andamanensis,Least Concern
Dicruridae (Drongos),Drongo,Greater Racket-tailed Drongo,Dicrurus paradiseus,Least Concern
Dromadidae (Crab-plover),plover,Crab-plover,Dromas ardeola,Least Concern
Elachuridae (Elachura),Elachura,Spotted Elachura,Elachura formosa,Least Concern
Emberizidae (Buntings),Bunting,Crested Bunting,Emberiza lathami,Least Concern
Emberizidae (Buntings),Bunting,Black-headed Bunting,Emberiza melanocephala,Least Concern
Emberizidae (Buntings),Bunting,Red-headed Bunting,Emberiza bruniceps,Least Concern
Emberizidae (Buntings),Bunting,Chestnut-eared Bunting,Emberiza fucata,Least Concern
Emberizidae (Buntings),Bunting,Rock Bunting,Emberiza cia,Least Concern
Emberizidae (Buntings),Bunting,Godlewski's Bunting,Emberiza godlewskii,Least Concern
Emberizidae (Buntings),Bunting,Grey-necked Bunting,Emberiza buchanani,Least Concern
Emberizidae (Buntings),Bunting,Ortolan Bunting,Emberiza hortulana,Least Concern
Emberizidae (Buntings),Bunting,White-capped Bunting,Emberiza stewarti,Least Concern
Emberizidae (Buntings),Yellowhammer,Yellowhammer,Emberiza citrinella,Least Concern
Emberizidae (Buntings),Bunting,Pine Bunting,Emberiza leucocephalos,Least Concern
Emberizidae (Buntings),Bunting,Striolated Bunting,Emberiza striolata,Least Concern
Emberizidae (Buntings),Bunting,Eurasian Reed Bunting,Emberiza schoeniclus,Least Concern
Emberizidae (Buntings),Bunting,Yellow-breasted Bunting,Emberiza aureola,Critically Endangered
Emberizidae (Buntings),Bunting,Black-faced Bunting,Emberiza spodocephala,Least Concern
Emberizidae (Buntings),Bunting,Chestnut Bunting,Emberiza rutila,Least Concern
Emberizidae (Buntings),Bunting,Yellow-browed Bunting,Emberiza chrysophrys,Least Concern
Emberizidae (Buntings),Bunting,Tristram's Bunting,Emberiza tristrami,Least Concern
Emberizidae (Buntings),Bunting,Little Bunting,Emberiza pusilla,Least Concern
Estrildidae (Munias),Munia,Red Munia,Amandava amandava,Least Concern
Estrildidae (Munias),Munia,Green Munia,Amandava formosa,Vulnerable
Estrildidae (Munias),Munia,Indian Silverbill,Euodice malabarica,Least Concern
Estrildidae (Munias),Munia,White-rumped Munia,Lonchura striata,Least Concern
Estrildidae (Munias),Munia,Scaly-breasted Munia,Lonchura punctulata,Least Concern
Estrildidae (Munias),Munia,Black-throated Munia,Lonchura kelaarti,Least Concern
Estrildidae (Munias),Munia,Tricoloured Munia,Lonchura malacca,Least Concern
Estrildidae (Munias),Munia,Chestnut Munia,Lonchura atricapilla,Least Concern
Eurylaimidae (Broadbills),Broadbill,Long-tailed Broadbill,Psarisomus dalhousiae,Least Concern
Eurylaimidae (Broadbills),Broadbill,Silver-breasted Broadbill,Serilophus lunatus,Least Concern
"Falconidae (Falcons, falconet, hobby, Kestrel)",Falconet,Collared Falconet,Microhierax caerulescens,Least Concern
"Falconidae (Falcons, falconet, hobby, Kestrel)",Falconet,Pied Falconet,Microhierax melanoleucos,Least Concern
"Falconidae (Falcons, falconet, hobby, Kestrel)",Kestrel,Lesser Kestrel,Falco naumanni,Least Concern
"Falconidae (Falcons, falconet, hobby, Kestrel)",Kestrel,Common Kestrel,Falco tinnunculus,Least Concern
"Falconidae (Falcons, falconet, hobby, Kestrel)",Falcon,Red-necked Falcon,Falco chicquera,Near Threatened
"Falconidae (Falcons, falconet, hobby, Kestrel)",Falcon,Red-footed Falcon,Falco vespertinus,Near Threatened
"Falconidae (Falcons, falconet, hobby, Kestrel)",Falcon,Amur Falcon,Falco amurensis,Least Concern
"Falconidae (Falcons, falconet, hobby, Kestrel)",Merlin,Merlin,Falco columbarius,Least Concern
"Falconidae (Falcons, falconet, hobby, Kestrel)",Hobby,Eurasian Hobby,Falco subbuteo,Least Concern
"Falconidae (Falcons, falconet, hobby, Kestrel)",Hobby,Oriental Hobby,Falco severus,Least Concern
"Falconidae (Falcons, falconet, hobby, Kestrel)",Falcon,Laggar Falcon,Falco jugger,Near Threatened
"Falconidae (Falcons, falconet, hobby, Kestrel)",Falcon,Saker Falcon,Falco cherrug,Endangered
"Falconidae (Falcons, falconet, hobby, Kestrel)",Falcon,Peregrine Falcon,Falco peregrinus,Least Concern
Fregatidae (Frigatebird),Frigatebird,Lesser Frigatebird,Fregata ariel,Least Concern
Fregatidae (Frigatebird),Frigatebird,Great Frigatebird,Fregata minor,Least Concern
Fregatidae (Frigatebird),Frigatebird,Christmas Island Frigatebird,Fregata andrewsi,Critically Endangered
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Chaffinch,Common Chaffinch,Fringilla coelebs,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Brambling,Brambling,Fringilla montifringilla,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Grosbeak,Black-and-yellow Grosbeak,Mycerobas icterioides,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Grosbeak,Collared Grosbeak,Mycerobas affinis,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Grosbeak,Spot-winged Grosbeak,Mycerobas melanozanthos,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Grosbeak,White-winged Grosbeak,Mycerobas carnipes,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Hawfinch,Hawfinch,Coccothraustes coccothraustes,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Rosefinch,Common Rosefinch,Carpodacus erythrinus,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Finch,Scarlet Finch,Carpodacus sipahi,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Rosefinch,Pale Rosefinch,Carpodacus stoliczkae,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Rosefinch,Sillem's Rosefinch,Carpodacus sillemi,Data Deficient
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Rosefinch,Streaked Rosefinch,Carpodacus rubicilloides,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Rosefinch,Great Rosefinch,Carpodacus rubicilla,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Rosefinch,Red-fronted Rosefinch,Carpodacus puniceus,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Finch,Crimson-browed Finch,Carpodacus subhimachalus,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Rosefinch,Himalayan White-browed Rosefinch,Carpodacus thura,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Rosefinch,Chinese White-browed Rosefinch,Carpodacus dubius,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Rosefinch,Blyth's Rosefinch,Carpodacus grandis,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Rosefinch,Himalayan Beautiful Rosefinch,Carpodacus pulcherrimus,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Rosefinch,Pink-rumped Rosefinch,Carpodacus waltoni,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Rosefinch,Dark-rumped Rosefinch,Carpodacus edwardsii,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Rosefinch,Pink-browed Rosefinch,Carpodacus rodochroa,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Rosefinch,Spot-winged Rosefinch,Carpodacus rodopeplus,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Rosefinch,Vinaceous Rosefinch,Carpodacus vinaceus,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Bullfinch,Brown Bullfinch,Pyrrhula nipalensis,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Bullfinch,Orange Bullfinch,Pyrrhula aurantiaca,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Bullfinch,Red-headed Bullfinch,Pyrrhula erythrocephala,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Bullfinch,Grey-headed Bullfinch,Pyrrhula erythaca,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Finch,Trumpeter Finch,Bucanetes githagineus,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Finch,Mongolian Finch,Bucanetes mongolicus,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Rosefinch,Blanford's Rosefinch,Agraphospiza rubescens,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Finch,Spectacled Finch,Callacanthis burtoni,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Finch,Gold-naped Finch,Pyrrhoplectes epauletta,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Rosefinch,Dark-breasted Rosefinch,Procarduelis nipalensis,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Finch,Plain Mountain Finch,Leucosticte nemoricola,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Finch,Brandt's Mountain Finch,Leucosticte brandti,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Greenfinch,Yellow-breasted Greenfinch,Chloris spinoides,Least Concern
"Fringillidae (Chaffinch, Grosbeak, Rosefinch, Finch, Bullfinch, Siskin)",Greenfinch,Black-headed Greenfinch,Chloris ambigua,Least Concern
